Date,index,Volatility_30,cash_and_cash_equivalents,net_debt,total_assets,total_liabilities_net_minority_interest,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_flow,investments_in_property_plant_and_equipment,purchase_of_investment,sale_of_investment,10Y Treasury Yield,CPI,BAA Corporate Bond Spread,net_investment,capital_call,capital_call_rolling,distribution,distribution_rolling
1970-01-01 00:06:02,2020-12-28 00:00:00,0.011398149095707551,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.94,262.045,2.22,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:03,2020-12-29 00:00:00,0.010618589060756209,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.94,262.045,2.22,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:04,2020-12-30 00:00:00,0.0106255441235335,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.93,262.045,2.2,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:05,2020-12-31 00:00:00,0.0111229785633973,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.93,262.045,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:06,2021-01-01 00:00:00,0.0111229785633973,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.93,262.639,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:07,2021-01-02 00:00:00,0.0111229785633973,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.93,262.639,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:08,2021-01-03 00:00:00,0.0111229785633973,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.93,262.639,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:09,2021-01-04 00:00:00,0.011885580692917156,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.93,262.639,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:10,2021-01-05 00:00:00,0.011915058323693804,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,0.96,262.639,2.23,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:11,2021-01-06 00:00:00,0.011819479050616834,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.04,262.639,2.27,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:12,2021-01-07 00:00:00,0.012233936030182625,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.08,262.639,2.23,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:13,2021-01-08 00:00:00,0.012064734978082838,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.13,262.639,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:14,2021-01-09 00:00:00,0.012064734978082838,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.13,262.639,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:15,2021-01-10 00:00:00,0.012064734978082838,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.13,262.639,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:16,2021-01-11 00:00:00,0.011691406865299094,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.15,262.639,2.15,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:17,2021-01-12 00:00:00,0.011688581577299606,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.15,262.639,2.16,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:18,2021-01-13 00:00:00,0.011383006740397042,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.1,262.639,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:19,2021-01-14 00:00:00,0.010585314356133248,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.15,262.639,2.12,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:20,2021-01-15 00:00:00,0.010624553587661865,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.11,262.639,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:21,2021-01-16 00:00:00,0.010624553587661865,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.11,262.639,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:22,2021-01-17 00:00:00,0.010624553587661865,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.11,262.639,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:23,2021-01-18 00:00:00,0.010624553587661865,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.11,262.639,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:24,2021-01-19 00:00:00,0.010657599536088701,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.1,262.639,2.11,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:25,2021-01-20 00:00:00,0.010744470828848671,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.1,262.639,2.11,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:26,2021-01-21 00:00:00,0.010814241771108447,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.12,262.639,2.12,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:27,2021-01-22 00:00:00,0.011646078530818577,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.1,262.639,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:28,2021-01-23 00:00:00,0.011646078530818577,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.1,262.639,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:29,2021-01-24 00:00:00,0.011646078530818577,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.1,262.639,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:30,2021-01-25 00:00:00,0.011708312089728152,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.05,262.639,2.15,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:31,2021-01-26 00:00:00,0.011845015187322989,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.05,262.639,2.16,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:32,2021-01-27 00:00:00,0.01363224236666183,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.04,262.639,2.16,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:33,2021-01-28 00:00:00,0.015225051602741839,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.07,262.639,2.17,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:34,2021-01-29 00:00:00,0.015093958619801257,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.11,262.639,2.17,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:35,2021-01-30 00:00:00,0.015093958619801257,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.11,262.639,2.17,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:36,2021-01-31 00:00:00,0.015093958619801257,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.11,262.639,2.17,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:37,2021-02-01 00:00:00,0.016462747720622537,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.09,263.573,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:38,2021-02-02 00:00:00,0.018465465783007978,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.12,263.573,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:39,2021-02-03 00:00:00,0.018391193709648725,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.15,263.573,2.17,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:40,2021-02-04 00:00:00,0.019665673073172255,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.15,263.573,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:41,2021-02-05 00:00:00,0.01976592478204984,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.19,263.573,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:42,2021-02-06 00:00:00,0.01976592478204984,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.19,263.573,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:43,2021-02-07 00:00:00,0.01976592478204984,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.19,263.573,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:44,2021-02-08 00:00:00,0.019843245753494436,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.19,263.573,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:45,2021-02-09 00:00:00,0.020308093032135842,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.18,263.573,2.15,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:46,2021-02-10 00:00:00,0.021244187739473803,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.15,263.573,2.16,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:47,2021-02-11 00:00:00,0.021352678407901282,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.16,263.573,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:48,2021-02-12 00:00:00,0.0213902935489725,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.2,263.573,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:49,2021-02-13 00:00:00,0.0213902935489725,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.2,263.573,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:50,2021-02-14 00:00:00,0.0213902935489725,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.2,263.573,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:51,2021-02-15 00:00:00,0.0213902935489725,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.2,263.573,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:52,2021-02-16 00:00:00,0.02134556639606085,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.3,263.573,2.15,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:53,2021-02-17 00:00:00,0.02092828436803455,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.29,263.573,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:54,2021-02-18 00:00:00,0.02093064836528858,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.29,263.573,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:55,2021-02-19 00:00:00,0.021000768033587996,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.34,263.573,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:56,2021-02-20 00:00:00,0.021000768033587996,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.34,263.573,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:57,2021-02-21 00:00:00,0.021000768033587996,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.34,263.573,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:58,2021-02-22 00:00:00,0.021824484029982095,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.37,263.573,2.16,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:06:59,2021-02-23 00:00:00,0.02188025986515711,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.37,263.573,2.2,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:00,2021-02-24 00:00:00,0.021885136884964768,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.38,263.573,2.22,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:01,2021-02-25 00:00:00,0.022002132781767474,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.54,263.573,2.12,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:02,2021-02-26 00:00:00,0.0218848590218818,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.44,263.573,2.12,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:03,2021-02-27 00:00:00,0.0218848590218818,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.44,263.573,2.12,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:04,2021-02-28 00:00:00,0.0218848590218818,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.44,263.573,2.12,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:05,2021-03-01 00:00:00,0.021932663301211908,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.45,264.847,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:06,2021-03-02 00:00:00,0.021840315178958535,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.42,264.847,2.15,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:07,2021-03-03 00:00:00,0.021880222109704292,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.47,264.847,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:08,2021-03-04 00:00:00,0.02194020942952232,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.54,264.847,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:09,2021-03-05 00:00:00,0.02182261430482573,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.56,264.847,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:10,2021-03-06 00:00:00,0.02182261430482573,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.56,264.847,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:11,2021-03-07 00:00:00,0.02182261430482573,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.56,264.847,2.13,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:12,2021-03-08 00:00:00,0.021195760286951682,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.59,264.847,2.14,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:13,2021-03-09 00:00:00,0.02082788443785503,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.55,264.847,2.16,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:14,2021-03-10 00:00:00,0.020655048128573793,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.53,264.847,2.17,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:15,2021-03-11 00:00:00,0.018599064147005188,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.54,264.847,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:16,2021-03-12 00:00:00,0.017833307984878984,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.64,264.847,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:17,2021-03-13 00:00:00,0.017833307984878984,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.64,264.847,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:18,2021-03-14 00:00:00,0.017833307984878984,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.64,264.847,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:19,2021-03-15 00:00:00,0.017897328582415994,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.62,264.847,2.18,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:20,2021-03-16 00:00:00,0.01720996552313782,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.62,264.847,2.19,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:21,2021-03-17 00:00:00,0.015516107114431181,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.63,264.847,2.23,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:22,2021-03-18 00:00:00,0.016304113934900395,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.71,264.847,2.17,-108184936000.0,0.0,0.0,0.0,0.0
1970-01-01 00:07:23,2021-03-19 00:00:00,0.014728524920197437,6507874000.0,26915722000.0,79806502000.0,39006586000.0,-5953693000.0,-153386000.0,9803704000.0,-6107079000.0,-153386000.0,-58617575000.0,49567361000.0,1.74,264.847,2.1,-108184936000.0,0.0,0.0,0.0,0.0
